o_zone_id,d_zone_id,dist_km,volume
22,119,0.9793794293724304,25.62194448429764
22,147,1.8186727713136148,8.73769656893776
22,187,4.130423316001876,0.47653830563295363
22,204,4.338244862141483,8.062188436080152
22,220,0.6312641814318979,6.014877275984376
22,235,5.228581918084033,10.438401285636782
22,239,2.202093128016511,5.287693745351268
22,273,0.6176148443050837,7.307005026692163
22,281,1.0270643657511023,0.0
22,289,0.4001484295063361,0.0
22,443,1.1033693767562995,0.0
22,461,5.478660192280489,0.0
22,467,5.330723357940905,0.019985417264330414
22,495,5.916169805624605,4.4462415027667275
22,497,5.951867507460362,0.0
22,501,3.1818912411828384,0.03633778349226053
22,601,2.477626929320232,3.962970535685487
22,614,3.742705841652594,12.05059736260259
22,636,2.6651939036379066,7.786603074799158
22,639,3.5081663723711585,9.98833829066039
22,640,3.2205999255409337,0.008055451845749509
22,641,3.095858468409826,3.3296446746729127
22,642,1.601241834471098,5.410021540958662
22,643,1.4841577694085668,0.1293650952873948
22,644,3.7372857620791367,11.225398197071529
22,645,3.346808001093249,1.6342240356986333
22,646,3.319243852301407,9.148054939782728
22,647,4.271845303752014,1.9095734917414655
22,648,1.6134869058992067,25.324492311174716
22,649,3.458662307485176,3.019042615415195
22,650,3.368309159162418,0.059750428277687104
22,651,2.738441969898847,7.731593743589868
22,652,3.4641987931226192,2.559400856577748
22,653,2.867507908667688,3.312076631026104
22,654,2.877134057369498,5.929240677610368
22,655,2.4115070261921576,12.975681515658756
22,656,1.4756215721467854,16.846666120631248
22,658,5.061361395259896,0.0
22,661,4.974240380635718,9.654229539129854
22,674,2.2424527626048762,17.059941925309722
22,675,1.575029958126259,1.2749541517328495
22,678,5.406031972024303,4.351545241903064
22,686,3.5934681842217584,6.938096370741543
22,689,3.600372829097304,7.878618770951991
22,692,0.9727802778899285,12.57821346107437
22,707,3.5601245088015143,2.0175717135305216
22,710,4.815986191199803,6.205479751881551
22,713,0.743844625643293,6.452237367304042
22,715,2.210368985868162,0.0
22,716,2.225463907137271,15.87813337924032
22,718,2.8711033492116376,1.52772854014123
22,725,2.8307270677856904,7.560378411189064
25,19,3.7631378411785024,0.0
25,22,4.955750990707391,0.0
25,25,0.0,0.0
25,54,5.5422597672758735,0.0
25,55,5.374910731113821,0.0
25,59,0.6668231544245503,0.0
25,61,0.0512318227723827,0.0
25,67,0.005440380709734679,0.0
25,69,5.564933142290969,0.0
25,72,4.9510244982198435,0.0
25,78,5.9086191705253,0.0
25,108,0.20650849653336195,0.0
25,110,0.023542231216265443,0.0
25,112,5.954575647166017,0.0
25,113,4.954114654780583,0.0
25,114,4.940226597887132,0.0
25,118,4.759343810726711,0.0
25,119,4.349164706515719,0.0
25,147,3.14261812648924,0.0
25,187,4.431923703847149,0.0
25,204,3.6807628589076473,0.0
25,220,5.235769169908816,0.0
25,235,3.7556669629898938,0.0
25,239,2.8226736868420006,0.0
25,273,4.413523780537402,0.0
25,281,5.8296472337835965,0.0
25,289,4.810012497499646,0.0
25,443,5.893898112607816,0.0
25,461,2.258146586940441,0.0
25,467,1.4463397567823408,0.0
25,495,3.0657238271315324,0.0
25,497,3.0526462477055136,0.0
25,501,6.244419705093627,0.0
25,601,3.3831957524246525,0.0
25,614,1.350911719768932,0.0
25,636,4.223555374825146,0.0
25,639,5.22655951101454,0.0
25,640,6.065776690777355,0.0
25,641,6.002056391611839,0.0
25,642,5.411190623168899,0.0
25,643,5.379891403193754,0.0
25,644,2.9713934443755567,0.0
25,645,2.485757379494329,0.0
25,646,2.4464112919002217,0.0
25,647,3.603223917946992,0.0
25,648,4.50650282951396,0.0
25,649,4.744792746513388,0.0
25,650,4.681343296607389,0.0
25,651,4.2676733271822345,0.0
25,652,3.1710214528633816,0.0
25,653,3.2117103376680483,0.0
25,654,3.8710126010114756,0.0
25,655,3.354101350833347,0.0
25,656,4.145249683623681,0.0
25,658,0.6362681950805299,0.0
25,661,0.6219866870910643,0.0
25,674,2.7217853195022412,0.0
25,675,5.520905056367416,0.0
25,678,2.2407108599368746,0.0
25,686,3.9724079614484644,0.0
25,689,3.896649157672604,0.0
25,692,4.363769594450386,0.0
25,707,3.1630226505572954,0.0
25,710,1.531122519849686,0.0
25,713,4.27122130362663,0.0
25,715,2.863278419524677,0.0
25,716,2.7398157596381694,0.0
25,718,3.8771283925757776,0.0
25,725,3.2350291948653886,0.0
54,19,2.348705415089931,0.0
54,22,0.6007089025932707,0.0
54,25,5.5422597672758735,0.0
54,54,0.0,0.0
54,55,0.20316313469197403,0.0
54,59,5.978908176684855,0.0
54,61,5.579766546057285,0.0
54,67,5.53985993540081,0.0
54,69,0.08846293983425808,0.0
54,72,0.592021298566847,0.0
54,78,0.3703694513788935,0.0
54,108,5.747274883113907,0.0
54,110,5.534345860663892,0.0
54,112,0.4136545550600417,0.0
54,113,0.6020881773956647,0.0
54,114,0.616148471079382,0.0
54,118,0.8091487326082414,0.0
54,119,1.5153870208491578,0.0
54,147,2.400094327251187,0.0
54,187,4.579484077782092,0.0
54,204,4.8538108882859605,0.0
54,220,0.7931219347911654,0.0
54,235,5.756826812302032,0.0
54,239,2.7617384101700533,0.0
54,273,1.144650963516408,0.0
54,281,0.7671068864845899,0.0
54,289,0.7791489418728429,0.0
54,443,0.8333533749217124,0.0
54,461,6.069186619699305,0.0
54,467,5.93095564875072,0.0
54,495,6.490196984469496,0.0
54,497,6.526987381381868,0.0
54,501,3.2927732239140246,0.0
54,601,3.0321118478591105,0.0
54,614,4.308476706131348,0.0
54,636,3.1175464294636797,0.0
54,639,3.8368347581075333,0.0
54,640,3.375834811498611,0.0
54,641,3.251423186074023,0.0
54,642,1.7623390645385153,0.0
54,643,1.6459773426365254,0.0
54,644,4.294884070653805,0.0
54,645,3.9330182498227098,0.0
54,646,3.907494331266357,0.0
54,647,4.79183111967349,0.0
54,648,2.0428737410597795,0.0
54,649,3.852678377857894,0.0
54,650,3.7678988129814868,0.0
54,651,3.1844215395821616,0.0
54,652,4.011727624502217,0.0
54,653,3.423003182173687,0.0
54,654,3.370688855324212,0.0
54,655,2.971573232516325,0.0
54,656,1.9931188629607768,0.0
54,658,5.6590988225480165,0.0
54,661,5.571979820631692,0.0
54,674,2.836628593418212,0.0
54,675,1.6904060415909266,0.0
54,678,5.996304816093241,0.0
54,686,4.076313089119322,0.0
54,689,4.090302185810666,0.0
54,692,1.5060134809266101,0.0
54,707,4.107350402455479,0.0
54,710,5.414865769148943,0.0
54,713,1.284766457240925,0.0
54,715,2.7578682885403514,0.0
54,716,2.819984759097523,0.0
54,718,3.3640591727322455,0.0
54,725,3.38544842152493,0.0
55,19,2.1456664238495726,0.0
55,22,0.4195873613283359,0.0
55,25,5.374910731113821,0.0
55,54,0.20316313469197403,0.0
55,55,0.0,0.0
55,59,5.822331138042826,0.0
55,61,5.413146473945131,0.0
55,67,5.372408403789118,0.0
55,69,0.19257051290529967,0.0
55,72,0.4311564920926701,0.0
55,78,0.560881420339483,0.0
55,108,5.580396718417851,0.0
55,110,5.3674682539428344,0.0
55,112,0.5992993393245221,0.0
55,113,0.4823394829738724,0.0
55,114,0.49551533124200603,0.0
55,118,0.6883079044198693,0.0
55,119,1.3122600806612712,0.0
55,147,2.236229915084264,0.0
55,187,4.385504988856821,0.0
55,204,4.652164824846278,0.0
55,220,0.6243380012983332,0.0
55,235,5.554410677821013,0.0
55,239,2.61196802473856,0.0
55,273,1.0041985280637407,0.0
55,281,0.7389556991131745,0.0
55,289,0.6749893012355175,0.0
55,443,0.8127444520265765,0.0
55,461,5.870704785625834,0.0
55,467,5.740446018002081,0.0
55,495,6.2881100732280535,0.0
55,497,6.325028483893464,0.0
55,501,3.171814618942002,0.0
55,601,2.8290584189186654,0.0
55,614,4.155837445528866,0.0
55,636,2.921996672926887,0.0
55,639,3.663878200826146,0.0
55,640,3.243096513939581,0.0
55,641,3.1182067696552207,0.0
55,642,1.6186834915337207,0.0
55,643,1.5007393136641682,0.0
55,644,4.091832350955782,0.0
55,645,3.733460283173444,0.0
55,646,3.7085478028321046,0.0
55,647,4.589848628656078,0.0
55,648,1.8484000488194123,0.0
55,649,3.667108418511395,0.0
55,650,3.581253752367195,0.0
55,651,2.989813784646956,0.0
55,652,3.808567674785243,0.0
55,653,3.2199437086150953,0.0
55,654,3.1705375622531418,0.0
55,655,2.768740645862245,0.0
55,656,1.7904143845908147,0.0
55,658,5.479760299682987,0.0
55,661,5.392642750828218,0.0
55,674,2.6619865428865337,0.0
55,675,1.5576990035707547,0.0
55,678,5.79773464294712,0.0
55,686,3.8776401625003643,0.0
55,689,3.8908497088231164,0.0
55,692,1.3028622653611346,0.0
55,707,3.9041930663477302,0.0
55,710,5.221945248781224,0.0
55,713,1.1400327476500358,0.0
55,715,2.6148492531309366,0.0
55,716,2.644967889935521,0.0
55,718,3.1639626869152995,0.0
55,725,3.182371859116729,0.0
59,19,4.341307621443523,0.0
59,22,5.406662157031643,0.0
59,25,0.6668231544245503,0.0
59,54,5.978908176684855,0.0
59,55,5.822331138042826,0.0
59,59,0.0,0.0
59,61,0.6162053986735558,0.0
59,67,0.6721438407956638,0.0
59,69,6.00891081164732,0.0
59,72,5.3929762337835125,0.0
59,78,6.339299161004314,0.0
59,108,0.5397200691229641,0.0
59,110,0.6546899976404356,0.0
59,112,6.386917722395377,0.0
59,113,5.381325462500113,0.0
59,114,5.367272659521925,0.0
59,118,5.180064114104484,0.0
59,119,4.87393406702185,0.0
59,147,3.589463341577395,0.0
59,187,5.098518463329192,0.0
59,204,4.342288522819635,0.0
59,220,5.735183979526958,0.0
59,235,4.380858189896029,0.0
59,239,3.220628310167651,0.0
59,273,4.836909849149466,0.0
59,281,6.322733725677775,0.0
59,289,5.22459401758242,0.0
59,443,6.3898516026164485,0.0
59,461,2.797791332845309,0.0
59,467,1.963655021258795,0.0
59,495,3.590864553350306,0.0
59,497,3.5714557939644,0.0
59,501,6.875121615181792,0.0
59,601,4.004759576067816,0.0
59,614,1.6752741472785049,0.0
59,636,4.86303248141115,0.0
59,639,5.884328970849446,0.0
59,640,6.702401927115141,0.0
59,641,6.635257396409599,0.0
59,642,5.9804167487018605,0.0
59,643,5.942058307155195,0.0
59,644,3.638032773394601,0.0
59,645,3.1396973757255666,0.0
59,646,3.097913920803223,0.0
59,647,4.265768297215313,0.0
59,648,5.087775425328045,0.0
59,649,5.4051507952981765,0.0
59,650,5.340255483061253,0.0
59,651,4.910015552463892,0.0
59,652,3.834572898069358,0.0
59,653,3.854098844211523,0.0
59,654,4.518898793759908,0.0
59,655,3.969770392023972,0.0
59,656,4.7094153584083225,0.0
59,658,1.200831778556852,0.0
59,661,1.2191212108637726,0.0
59,674,3.2124043657677515,0.0
59,675,6.084724692606743,0.0
59,678,2.7915258271749273,0.0
59,686,4.637559440635137,0.0
59,689,4.561992265613284,0.0
59,692,4.888624090241328,0.0
59,707,3.828135557836037,0.0
59,710,2.1517968184754688,0.0
59,713,4.695499362081438,0.0
59,715,3.238766717239122,0.0
59,716,3.2313685476382052,0.0
59,718,4.524795291676299,0.0
59,725,3.8758007021486347,0.0
61,19,3.810073027080224,0.0
61,22,4.994120164742969,0.0
61,25,0.0512318227723827,0.0
61,54,5.579766546057285,0.0
61,55,5.413146473945131,0.0
61,59,0.6162053986735558,0.0
61,61,0.00013425878593145295,0.0
61,67,0.05635535528962357,0.0
61,69,5.602970571918925,0.0
61,72,4.988745997679096,0.0
61,78,5.945786999130239,0.0
61,108,0.16784751302138418,0.0
61,110,0.047143094873887584,0.0
61,112,5.991872821935503,0.0
61,113,4.990768740897456,0.0
61,114,4.976864090142703,0.0
61,118,4.795456763497452,0.0
61,119,4.392602758061396,0.0
61,147,3.1798190094748815,0.0
61,187,4.482364092475554,0.0
61,204,3.729941745011039,0.0
61,220,5.277648566058044,0.0
61,235,3.799859393176735,0.0
61,239,2.8558170957025535,0.0
61,273,4.449695669558883,0.0
61,281,5.871201343823662,0.0
61,289,4.845695076272319,0.0
61,443,5.935661788810853,0.0
61,461,2.2919398594482647,0.0
61,467,1.4760516530724426,0.0
61,495,3.0987207914450954,0.0
61,497,3.084984439879641,0.0
61,501,6.294652201123742,0.0
61,601,3.4327848475922527,0.0
61,614,1.3740408092222347,0.0
61,636,4.274140321926735,0.0
61,639,5.277773880857948,0.0
61,640,6.116283697916662,0.0
61,641,6.0524029412194045,0.0
61,642,5.457795522740008,0.0
61,643,5.426036832013634,0.0
61,644,3.022245029295261,0.0
61,645,2.5368566933908876,0.0
61,646,2.4974253917918516,0.0
61,647,3.6525940365184866,0.0
61,648,4.553766512104902,0.0
61,649,4.796024536778894,0.0
61,650,4.732568732859617,0.0
61,651,4.318387524654453,0.0
61,652,3.2222130714096116,0.0
61,653,3.262381879175255,0.0
61,654,3.9219412709975083,0.0
61,655,3.4033408614498195,0.0
61,656,4.191332895927992,0.0
61,658,0.6674991741014014,0.0
61,661,0.6583555931396516,0.0
61,674,2.7619777683571147,0.0
61,675,5.567174225579327,0.0
61,678,2.2757099327630708,0.0
61,686,4.023507248416911,0.0
61,689,3.947731813949975,0.0
61,692,4.4072173344817775,0.0
61,707,3.2141305812254783,0.0
61,710,1.57378258650572,0.0
61,713,4.307396696291826,0.0
61,715,2.8947184279376357,0.0
61,716,2.7800938511141347,0.0
61,718,3.9280488866037513,0.0
61,725,3.285626707220348,0.0
67,19,3.759256990703991,0.2548718195487668
67,22,4.953231126923067,0.05438574314726817
67,25,0.005440380709734679,0.0
67,54,5.53985993540081,0.0
67,55,5.372408403789118,0.0
67,59,0.6721438407956638,0.0
67,61,0.05635535528962357,0.0
67,67,0.0,0.0
67,69,5.562458375279915,0.0
67,72,4.948596522759951,0.06219174140998105
67,78,5.9062657122084365,0.0
67,108,0.20953882746727004,0.0
67,110,0.02760414185025533,0.07907411840442406
67,112,5.952203981539388,0.0
67,113,4.951835897618484,0.007770769106380657
67,114,4.937950197178119,0.0
67,118,4.757140587651267,0.031861973974287756
67,119,4.3458833741700955,0.31057667767603087
67,147,3.1402746654081137,0.13879921939380097
67,187,4.426574039355027,0.008669787572764416
67,204,3.6753364983086243,0.16581988812861695
67,220,5.232729730354202,0.06185663221200761
67,235,3.7503063607130414,0.23813275213086454
67,239,2.8208864390399335,0.09212816172705812
67,273,4.411314134576486,0.08324184188210136
67,281,5.826656039181435,0.0
67,289,4.80786801803272,0.0
67,443,5.890874779270487,0.0
67,461,2.2533670217793387,0.0
67,467,1.4418684513468454,0.0006253715075657111
67,495,3.0609925084145515,0.12093919028461532
67,497,3.047960823742884,0.0
67,501,6.239809081219525,0.00046504194911378986
67,601,3.3787585642522697,0.06660725221617063
67,614,1.350431027219873,0.311878800709422
67,636,4.218836872718186,0.12041978931457502
67,639,5.221521257734165,0.15165142081062394
67,640,6.06108273902796,0.0001059731993989678
67,641,5.9974123267432455,0.043450055563137226
67,642,5.4073670002062855,0.0624660332620215
67,643,5.376150801409922,0.0014759304363124507
67,644,2.966105581532677,0.23428051584621767
67,645,2.480820667255711,0.03455443161810537
67,646,2.4415226376959267,0.19373789946602502
67,647,3.5978036658600003,0.03933380788114616
67,648,4.502557983593331,0.3285714169419575
67,649,4.739702109173477,0.048420967909323556
67,650,4.67628402066757,0.0009548903440734785
67,651,4.262909609522505,0.12003905645639992
67,652,3.165858453931228,0.05025615932876982
67,653,3.2069629821587498,0.059886295950587046
67,654,3.8661633180781156,0.0986126073906544
67,655,3.349747896975596,0.2170143715709814
67,656,4.141523044387491,0.22463348804589262
67,658,0.6317405617082448,0.0
67,661,0.6170887552145204,0.3250337371072554
67,674,2.7190148733745323,0.30281586932338705
67,675,5.517142066789131,0.014466297498181927
67,678,2.2358505778740954,0.12359178920415945
67,686,3.967191743863846,0.12495373461200553
67,689,3.891426138258968,0.1434033373277941
67,692,4.360486653683845,0.1520390881615382
67,707,3.15781007291874,0.04015072891487607
67,710,1.5258308339047995,0.17982295710159607
67,713,4.269011947353805,0.0763057409123624
67,715,2.8617136721796954,0.0
67,716,2.7370323690254033,0.2805479692252243
67,718,3.8722827395951316,0.025368719906878383
67,725,3.230307499451389,0.13563872178545186
69,19,2.3234614101054936,0.0
69,22,0.611169854347388,0.0
69,25,5.564933142290969,0.0
69,54,0.08846293983425808,0.0
69,55,0.19257051290529967,0.0
69,59,6.00891081164732,0.0
69,61,5.602970571918925,0.0
69,67,5.562458375279915,0.0
69,69,0.0,0.0
69,72,0.6159625421484584,0.0
69,78,0.372153088566203,0.0
69,108,5.770299466663071,0.0
69,110,5.557361608218935,0.0
69,112,0.408280736302201,0.0
69,113,0.6458837723603132,0.0
69,114,0.6597364587127472,0.0
69,118,0.854183086102889,0.0
69,119,1.4896431621126787,0.0
69,147,2.4248612386378388,0.0
69,187,4.527493688236937,0.0
69,204,4.815142442903394,0.0
69,220,0.7286510665266299,0.0
69,235,5.72090706501464,0.0
69,239,2.7954164742194494,0.0
69,273,1.1819358218467293,0.0
69,281,0.6788826944364797,0.0
69,289,0.8306073526922213,0.0
69,443,0.7455661716364866,0.0
69,461,6.058405408735558,0.0
69,467,5.932314006731065,0.0
69,495,6.469779103854557,0.0
69,497,6.50707302064576,0.0
69,501,3.2089749264525924,0.0
69,601,3.0063780525747226,0.0
69,614,4.340770175081851,0.0
69,636,3.067980622354327,0.0
69,639,3.7691232251580233,0.0
69,640,3.294329214818759,0.0
69,641,3.170062367243215,0.0
69,642,1.684631444211536,0.0
69,643,1.5689049374491217,0.0
69,644,4.268850209956808,0.0
69,645,3.9201484607159567,0.0
69,646,3.8959465854073034,0.0
69,647,4.754305329649044,0.0
69,648,1.992798500345101,0.0
69,649,3.7929796309868102,0.0
69,650,3.7090809633419846,0.0
69,651,3.133641672608826,0.0
69,652,3.982566715327206,0.0
69,653,3.3970688575560164,0.0
69,654,3.3285511857074344,0.0
69,655,2.9478528662206482,0.0
69,656,1.9599838457321395,0.0
69,658,5.672097980215134,0.0
69,661,5.5849791249792915,0.0
69,674,2.8535161154643576,0.0
69,675,1.609935933031768,0.0
69,678,5.985350601787297,0.0
69,686,4.03106606664541,0.0
69,689,4.046491800555443,0.0
69,692,1.4796460982265232,0.0
69,707,4.078008950481713,0.0
69,710,5.413116460328841,0.0
69,713,1.3201224664971989,0.0
69,715,2.795300645913736,0.0
69,716,2.8365666011897783,0.0
69,718,3.3218053283710063,0.0
69,725,3.3592984072865177,0.0
72,19,1.854775896893534,19.926396579205587
72,22,0.09400224559449756,6.5272190000797705
72,25,4.9510244982198435,0.0
72,54,0.592021298566847,0.0
72,55,0.4311564920926701,0.0
72,59,5.3929762337835125,0.0
72,61,4.988745997679096,0.0
72,67,4.948596522759951,0.05730952177358852
72,69,0.6159625421484584,0.0
72,72,0.0,0.0
72,78,0.9611729959801941,0.0
72,108,5.15618376297203,0.0
72,110,4.943245229777596,2.374791814737184
72,112,1.0055291548477105,0.0
72,113,0.15062106592187394,0.9172985729228516
72,114,0.15310979905613809,0.0
72,118,0.29285465238486946,3.557930953652555
72,119,1.0465447400720183,29.24265446371299
72,147,1.8096478655847723,10.080706207408133
72,187,4.2069354849783185,0.543775881593942
72,204,4.402469375606272,9.214318805232415
72,220,0.7204711258445837,6.837259767201589
72,235,5.2891852778930355,11.936177326122424
72,239,2.1809376824701237,6.110108509252194
72,273,0.5759791423582693,8.47497498908539
72,281,1.0876012405082953,0.0
72,289,0.3135437099144179,0.0
72,443,1.1640906095455341,0.0
72,461,5.512913760090891,0.0
72,467,5.351369339967559,0.022969178744205045
72,495,5.960541956798267,5.094793182921236
72,497,5.995689044317548,0.0
72,501,3.275620950673807,0.041368339318015354
72,601,2.532648196074862,4.533771422746922
72,614,3.725360916712015,13.916952738365127
72,636,2.742743613772656,8.882291788643078
72,639,3.5969850634170863,11.378898719154163
72,640,3.314602063719909,0.009170378919418895
72,641,3.1898605888058738,3.7904026443790384
72,642,1.6949837452867489,6.155537630085163
72,643,1.5778097675375047,0.1471809469310521
72,644,3.789682481418913,12.848445311084463
72,645,3.385357706142103,1.8737927587271432
72,646,3.356317431496302,10.49108912963293
72,647,4.335059259348699,2.18273345187388
72,648,1.6964633650336085,28.85635064270221
72,649,3.5422759255259484,3.4416282879000826
72,650,3.451439830924067,0.06811727365486285
72,651,2.8167779264265507,8.818773162170706
72,652,3.5203347757027452,2.9279839920805877
72,653,2.9215700365509574,3.78982306651514
72,654,2.9474654705165113,6.770192579569473
72,655,2.4645446894993746,14.84829991117435
72,656,1.5443927308738454,19.23150956896184
72,658,5.0683903198578175,0.0
72,661,4.98127868890668,11.1147080519525
72,674,2.2448599166800567,19.65207162335093
72,675,1.6678642911159505,1.4507974357911597
72,678,5.440516269921496,4.9924632628379575
72,686,3.6649884114579,7.921681245245362
72,689,3.6705756121753352,8.997066681072472
72,692,1.0408085874136064,14.35378979323382
72,707,3.616270248463159,2.308142169865491
72,710,4.840426364685353,7.1284406674961405
72,713,0.7096968828768329,7.473281285509246
72,715,2.18388306652109,0.0
72,716,2.2282918579489066,18.28967742511467
72,718,2.9415598300747314,1.7443781955866222
72,725,2.885118973455542,8.650503664708019
78,19,2.6928322781950476,0.0
78,22,0.9707478865603106,0.0
78,25,5.9086191705253,0.0
78,54,0.3703694513788935,0.0
78,55,0.560881420339483,0.0
78,59,6.339299161004314,0.0
78,61,5.945786999130239,0.0
78,67,5.9062657122084365,0.0
78,69,0.372153088566203,0.0
78,72,0.9611729959801941,0.0
78,78,0.0,0.0
78,108,6.113390288144675,0.0
78,110,5.900492137606401,0.0
78,112,0.050953464546545424,0.0
78,113,0.9579884094705776,0.0
78,114,0.9720358270957241,0.0
78,118,1.1604489780546254,0.0
78,119,1.859374765195832,0.0
78,147,2.7660104190083405,0.0
78,187,4.860482657767633,0.0
78,204,5.171355901387201,0.0
78,220,1.0514700530130876,0.0
78,235,6.080233446717459,0.0
78,239,3.119686678349666,0.0
78,273,1.502393137693693,0.0
78,281,0.7939356559369448,0.0
78,289,1.12126692021492,0.0
78,443,0.8361532855890003,0.0
78,461,6.430453409691017,0.0
78,467,6.299867355023292,0.0
78,495,6.84060593736623,0.0
78,497,6.8780711378631825,0.0
78,501,3.3937753493919325,0.0
78,601,3.375210355341002,0.0
78,614,4.666946309923493,0.0
78,636,3.4078827363828004,0.0
78,639,4.055250789078792,0.0
78,640,3.501407895449907,0.0
78,641,3.379001481315169,0.0
78,642,1.9327151544320829,0.0
78,643,1.8225256128849943,0.0
78,644,4.6371882001016855,0.0
78,645,4.292298007329111,0.0
78,646,4.268033398221395,0.0
78,647,5.112001878723067,0.0
78,648,2.334332482144106,0.0
78,649,4.106909161113653,0.0
78,650,4.025720947870424,0.0
78,651,3.470972740494341,0.0
78,652,4.348843109053162,0.0
78,653,3.765666792916231,0.0
78,654,3.680880862335194,0.0
78,655,3.3177222742790207,0.0
78,656,2.324332883590029,0.0
78,658,6.0291849821105385,0.0
78,661,5.942067917376902,0.0
78,674,3.206016686646202,0.0
78,675,1.8401442653382396,0.0
78,678,6.357414215897488,0.0
78,686,4.377809854740509,0.0
78,689,4.3956172356396594,0.0
78,692,1.8490984165959639,0.0
78,707,4.444120131029487,0.0
78,710,5.782428555790282,0.0
78,713,1.643867082326148,0.0
78,715,3.1113016446456334,0.0
78,716,3.1894630578471292,0.0
78,718,3.67396998838416,0.0
78,725,3.7277813814719507,0.0
108,19,3.9651449260427376,0.0
108,22,5.161312517144076,0.0
108,25,0.20650849653336195,0.0
108,54,5.747274883113907,0.0
108,55,5.580396718417851,0.0
108,59,0.5397200691229641,0.0
108,61,0.16784751302138418,0.0
108,67,0.20953882746727004,0.0
108,69,5.770299466663071,0.0
108,72,5.15618376297203,0.0
108,78,6.113390288144675,0.0
108,108,0.0,0.0
108,110,0.21294033892373224,0.0
108,112,6.159442470535913,0.0
108,113,5.158480641889562,0.0
108,114,5.144578983130591,0.0
108,118,4.963249150590389,0.0
108,119,4.555217046782153,0.0
108,147,3.3473962867200173,0.0
108,187,4.577190375805509,0.0
108,204,3.8100517588490845,0.0
108,220,5.442259968634556,0.0
108,235,3.8420890015095797,0.0
108,239,3.0234696664774328,0.0
108,273,4.617479845215782,0.0
108,281,6.03615502826382,0.0
108,289,5.013525975696993,0.0
108,443,6.100397153444258,0.0
108,461,2.284316040434927,0.0
108,467,1.4557500339537461,0.0
108,495,3.085707365230347,0.0
108,497,3.0692137401239776,0.0
108,501,6.432591936684053,0.0
108,601,3.576212325661425,0.0
108,614,1.5362619213369098,0.0
108,636,4.408667931695435,0.0
